code,market,cn_name,revenue_growth,revenue_conf,net_profit,net_conf,ocf_change,ocf_conf,core_driver,driver_conf,core_risk,risk_conf,overall_conf,file
605069,SH,正和生态,+37.0%,high,,missing,,missing,战略转型聚焦北京生态水利,high,[战略转型聚焦北京生态水利],mid,missing,605069_SH_正和生态.md
605077,SH,华康股份,+49.15%,high,-25.4%,high,,missing,舟山华康新产线投产,high,[舟山华康新产线投产],mid,missing,605077_SH_华康股份.md
605086,SH,龙高股份,-10.06%,high,-5.22%,high,,missing,下游陶瓷需求萎缩,high,[下游陶瓷需求萎缩],mid,missing,605086_SH_龙高股份.md
605088,SH,冠盛股份,+10.67%,high,,missing,+99.91%,high,北美大客户突破,high,[海外后市场经销模式],mid,missing,605088_SH_冠盛股份.md
605090,SH,九丰能源,,missing,,missing,,missing,“海气+陆气”双资源池战略,high,[“海气+陆气”双资源池战略],mid,missing,605090_SH_九丰能源.md
605098,SH,行动教育,+3.55%,mid,+19.12%,high,,missing,大客户战略与品牌影响力提升,high,[大客户战略与品牌影响力提升],mid,missing,605098_SH_行动教育.md
605108,SH,同庆楼,+6.17%,high,,missing,,missing,,missing,“双春年”婚宴需求集中释放,mid,missing,605108_SH_同庆楼.md
605111,SH,新洁能,+55.0%,high,-9.42%,high,,missing,产品结构升级与新兴市场突破,high,[产品结构升级与新兴市场突破],mid,missing,605111_SH_新洁能.md
605116,SH,奥锐特,-1.2%,mid,,missing,,missing,,missing,,missing,missing,605116_SH_奥锐特.md
605117,SH,德业股份,+56.34%,high,,missing,,missing,,missing,[全球光储需求爆发 + 产品矩阵协同],mid,missing,605117_SH_德业股份.md
605118,SH,力鼎光电,,missing,,missing,,missing,低空经济与无人物流项目放量,high,[低空经济与无人物流项目放量],mid,missing,605118_SH_力鼎光电.md
605123,SH,派克新材,+10.28%,high,-13.13%,high,,missing,风电订单放量,high,[航空航天业务结构恶化],high,missing,605123_SH_派克新材.md
605133,SH,嵘泰股份,+37.2%,high,,missing,,missing,收购中山澳多,high,[转向系统龙头地位],mid,missing,605133_SH_嵘泰股份.md
605136,SH,丽人丽妆,-2.08%,high,亏,low,,missing,品牌终止合作与模式转变,high,[品牌终止合作与模式转变],mid,missing,605136_SH_丽人丽妆.md
605138,SH,盛泰集团,+3.08%,mid,+8.36%,high,,missing,国内生产基地整合及NFW投资公允价值下跌,high,[国内生产基地整合及NFW投资公允价值下跌],mid,missing,605138_SH_盛泰集团.md
605155,SH,西大门,+7.98%,high,+80.0%,high,,missing,成品业务规模化扩张,high,[成品业务规模化扩张],mid,missing,605155_SH_西大门.md
605158,SH,华达新材,,missing,-71.54%,mid,↑,low,,missing,宏观经济下行，下游建筑、机械需求增速放缓,mid,missing,605158_SH_华达新材.md
605162,SH,新中港,+52.59%,mid,,missing,,missing,下游客户停产搬迁,high,[下游客户停产搬迁],mid,missing,605162_SH_新中港.md
605166,SH,聚合顺,+41.0%,mid,,missing,,missing,行业产能集中释放，供过于求,high,[行业产能集中释放，供过于求],mid,missing,605166_SH_聚合顺.md
605167,SH,利柏特,+7.24%,mid,,missing,,missing,营收结构变化,high,核心风险在于扩张期的现金流与资产错配,high,missing,605167_SH_利柏特.md
605168,SH,三人行,+76.8%,mid,+54.0%,high,↑,low,AI赋能降本增效,high,[AI赋能降本增效],mid,low,605168_SH_三人行.md
605169,SH,洪通燃气,+13.61%,high,-29.77%,high,,missing,LNG销量大幅增长,high,[LNG销量大幅增长],mid,missing,605169_SH_洪通燃气.md
605177,SH,东亚药业,-21.54%,high,,missing,,missing,β-内酰胺类抗菌药需求骤降,high,[β-内酰胺类抗菌药需求骤降],mid,missing,605177_SH_东亚药业.md
605178,SH,时空科技,,missing,,missing,↑,low,应收账款清收,high,[行业需求萎缩与竞争加剧],mid,missing,605178_SH_时空科技.md
605179,SH,一鸣食品,+5.55%,high,+76.87%,high,,missing,大客户战略与OEM转型,high,[大客户战略与OEM转型],mid,missing,605179_SH_一鸣食品.md
605183,SH,确成股份,-8.1%,mid,-8.1%,high,,missing,绿色轮胎需求增长,high,[绿色轮胎需求增长],mid,missing,605183_SH_确成股份.md
605188,SH,国光连锁,+4.8%,mid,-11.45%,mid,,missing,,missing,,missing,missing,605188_SH_国光连锁.md
605189,SH,富春染织,+30.63%,mid,,missing,,missing,中美贸易战与大宗商品波动,high,[中美贸易战与大宗商品波动],mid,missing,605189_SH_富春染织.md
605218,SH,伟时电子,+17.11%,high,-60.35%,high,↓,low,营收增长但利润大幅下滑,high,[营收增长但利润大幅下滑],high,low,605218_SH_伟时电子.md
605222,SH,起帆电缆,-5.19%,high,+26.03%,high,,missing,主动收缩低毛利订单,high,[主动收缩低毛利订单],mid,missing,605222_SH_起帆电缆.md
605228,SH,神通科技,+35.7%,high,盈,low,+171.65%,high,主动式油气分离器及A客户新项目订单放量,high,[主动式油气分离器及A客户新项目订单放量],mid,low,605228_SH_神通科技.md
605255,SH,天普股份,-6.99%,high,-47.9%,mid,,missing,下游燃油车需求萎缩,high,[下游燃油车需求萎缩],mid,missing,605255_SH_天普股份.md
605258,SH,协和电子,+10.4%,high,-6.4%,high,,missing,下游汽车电子与高频通讯需求增长,high,[下游汽车电子与高频通讯需求增长],mid,missing,605258_SH_协和电子.md
605286,SH,同力天启,-15.0%,high,-73.48%,high,,missing,新能源电站项目股权转让,high,[新能源电站项目股权转让],mid,missing,605286_SH_同力天启.md
605289,SH,罗曼股份,,missing,盈,low,,missing,收购武桐高新,high,[武桐高新业绩承诺超额完成],mid,missing,605289_SH_罗曼股份.md
605298,SH,必得科技,+16.24%,high,+46.13%,high,,missing,高铁动车组招标量超预期,high,[高铁动车组招标量超预期],mid,missing,605298_SH_必得科技.md
605299,SH,舒华体育,+40.0%,high,+24.92%,high,,missing,海外市场扩张,high,[研发投入与产品创新],mid,missing,605299_SH_舒华体育.md
605300,SH,佳禾食品,+29.59%,high,-63.31%,high,↓,low,原材料价格上涨,high,[核心产品粉末油脂销量下滑],high,low,605300_SH_佳禾食品.md
605305,SH,中际联合,+44.64%,high,-10.88%,mid,,missing,全球风电装机高景气,high,[全球风电装机高景气],mid,missing,605305_SH_中际联合.md
605319,SH,无锡振华,+27.3%,mid,,missing,,missing,新能源汽车客户订单放量,high,[新能源汽车客户订单放量],mid,missing,605319_SH_无锡振华.md
605333,SH,沪光股份,+7.29%,high,-28.21%,high,,missing,新能源汽车渗透率快速提升,high,[新能源汽车渗透率快速提升],mid,missing,605333_SH_沪光股份.md
605336,SH,_ST帅电,-47.21%,high,-8.7%,mid,,missing,,missing,,missing,missing,605336_SH__ST帅电.md
605338,SH,巴比食品,,missing,+16.66%,high,,missing,手工小笼包新店型成功打磨,high,[手工小笼包新店型成功打磨],mid,missing,605338_SH_巴比食品.md
605339,SH,南侨食品,+26.49%,mid,-79.81%,high,,missing,原材料成本飙升,high,[高毛利产品占比下降],mid,missing,605339_SH_南侨食品.md
605365,SH,立达信,+0.9%,high,-50.09%,high,,missing,美国激进关税政策,high,[美国激进关税政策],mid,missing,605365_SH_立达信.md
605366,SH,宏柏新材,,missing,,missing,↓,low,含硫硅烷行业供需失衡、竞争加剧,high,[含硫硅烷行业供需失衡、竞争加剧],mid,missing,605366_SH_宏柏新材.md
605368,SH,蓝天燃气,,missing,-43.98%,high,-27.0%,high,房地产市场低迷,high,[居民气价格顺价滞后],mid,missing,605368_SH_蓝天燃气.md
605369,SH,拱东医疗,+4.72%,high,-69.99%,mid,,missing,,missing,集采精准化推进，'质量+价格'复合型评价,mid,missing,605369_SH_拱东医疗.md
605376,SH,博迁新材,+25.88%,high,,missing,+255.0%,high,AI服务器与高端MLCC需求爆发,high,[AI服务器与高端MLCC需求爆发],mid,missing,605376_SH_博迁新材.md
605389,SH,长龄液压,+21.58%,high,,missing,+103.39%,high,工程机械行业回暖+光伏市场拓展,high,[工程机械行业回暖+光伏市场拓展],mid,missing,605389_SH_长龄液压.md
605499,SH,东鹏饮料,,missing,,missing,,missing,“1+6”多品类战略成功,high,[“1+6”多品类战略成功],mid,missing,605499_SH_东鹏饮料.md
605555,SH,德昌股份,+49.51%,high,-60.4%,high,,missing,美国关税政策及家电行业价格下行,high,[美国关税政策及家电行业价格下行],mid,missing,605555_SH_德昌股份.md
605566,SH,福莱蒽特,-19.66%,high,+103.74%,high,,missing,聚焦高牢度染料,high,[光伏胶膜业务停产],mid,missing,605566_SH_福莱蒽特.md
605567,SH,春雪食品,,missing,,missing,,missing,出口业务高增长,high,核心风险在于白羽肉鸡行业供给过剩的持续压力,high,missing,605567_SH_春雪食品.md
605577,SH,龙版传媒,+11.29%,mid,+11.29%,high,+31.53%,high,,missing,,missing,missing,605577_SH_龙版传媒.md
605580,SH,恒盛能源,+78.53%,high,盈,low,+293.0%,high,收购华大热电,high,[固废业务扩产与技改],mid,low,605580_SH_恒盛能源.md
605588,SH,冠石科技,+86.46%,mid,亏,low,,missing,光掩膜版项目投产转固,high,[光掩膜版项目投产转固],mid,missing,605588_SH_冠石科技.md
605589,SH,圣泉集团,+33.66%,high,,missing,+223.6%,high,先进电子材料及电池材料放量,high,[先进电子材料及电池材料放量],mid,missing,605589_SH_圣泉集团.md
688002,SH,睿创微纳,+46.0%,high,+98.0%,high,,missing,红外热成像全产业链自主可控,high,[红外热成像全产业链自主可控],mid,missing,688002_SH_睿创微纳.md
688003,SH,天准科技,+11.25%,high,-38.95%,high,↑,low,AI驱动PCB及具身智能需求爆发,high,[AI驱动PCB及具身智能需求爆发],mid,low,688003_SH_天准科技.md
688005,SH,容百科技,,missing,,missing,,missing,产品结构升级滞后于市场需求,high,[产品结构升级滞后于市场需求],mid,missing,688005_SH_容百科技.md
688006,SH,杭可科技,,missing,,missing,,missing,海外客户订单增长,high,[海外客户订单增长],mid,missing,688006_SH_杭可科技.md
688008,SH,澜起科技,+65.6%,high,+58.4%,high,,missing,AI服务器需求爆发,high,[AI服务器需求爆发],mid,missing,688008_SH_澜起科技.md
688009,SH,中国通号,+13.67%,mid,,missing,↓,low,铁路投资维持高位,high,[铁路投资维持高位],mid,missing,688009_SH_中国通号.md
688011,SH,新光光电,-32.56%,mid,,missing,,missing,军品交付验收延迟,high,[军品交付验收延迟],mid,missing,688011_SH_新光光电.md
688012,SH,中微公司,+36.62%,high,,missing,+57.39%,high,刻蚀设备高端化与国产替代,high,[刻蚀设备高端化与国产替代],mid,missing,688012_SH_中微公司.md
688016,SH,心脉医疗,+21.5%,high,盈,low,,missing,海外市场高增长,high,[Lombard并购整合],mid,missing,688016_SH_心脉医疗.md
688017,SH,绿的谐波,+47.31%,high,,missing,,missing,具身智能机器人产业爆发,high,[具身智能机器人产业爆发],mid,missing,688017_SH_绿的谐波.md
688018,SH,乐鑫科技,+27.82%,high,,missing,,missing,物联网行业从“连接驱动”转向“功能驱动”,high,[物联网行业从“连接驱动”转向“功能驱动”],mid,missing,688018_SH_乐鑫科技.md
688019,SH,安集科技,+36.47%,high,+75.65%,high,,missing,半导体行业结构性复苏+国产替代加速,high,[半导体行业结构性复苏+国产替代加速],mid,missing,688019_SH_安集科技.md
688020,SH,方邦股份,+3.79%,high,盈,low,,missing,,missing,[电磁屏蔽膜量价承压],mid,missing,688020_SH_方邦股份.md
688023,SH,安恒信息,+35.0%,high,,missing,+119.16%,high,AI战略全面落地,high,[AI战略全面落地],mid,missing,688023_SH_安恒信息.md
688025,SH,杰普特,+43.0%,high,,missing,+669.0%,high,光通信业务爆发,high,[消费级激光器市场突破],mid,missing,688025_SH_杰普特.md
688027,SH,国盾量子,+22.53%,high,+38.07%,high,↓,low,量子计算业务爆发,high,[量子计算业务爆发],mid,low,688027_SH_国盾量子.md
688028,SH,沃尔德,+49.14%,high,-4.71%,high,,missing,原材料价格上涨,high,[金刚石微钻业务突破],mid,missing,688028_SH_沃尔德.md
688030,SH,山石网科,+56.56%,mid,,missing,-81.51%,high,行业需求疲软与竞争加剧,high,[行业需求疲软与竞争加剧],mid,missing,688030_SH_山石网科.md
688031,SH,星环科技,+66.4%,high,,missing,↑,low,AI基础设施软件产品竞争力提升,high,[AI基础设施软件产品竞争力提升],mid,missing,688031_SH_星环科技.md
688036,SH,传音控股,+9.9%,high,-53.49%,high,,missing,存储等元器件价格上涨,high,[存储等元器件价格上涨],mid,missing,688036_SH_传音控股.md
688037,SH,芯源微,+11.0%,high,-64.64%,high,,missing,员工规模扩张与薪酬刚性,high,[员工规模扩张与薪酬刚性],mid,missing,688037_SH_芯源微.md
688039,SH,当虹科技,+52.29%,high,+5.67%,high,,missing,车载智能座舱业务爆发,high,[车载智能座舱业务爆发],mid,missing,688039_SH_当虹科技.md
688041,SH,海光信息,,missing,,missing,,missing,,missing,2024年报关注点：,mid,missing,688041_SH_海光信息.md
688045,SH,XD必易微,+80.0%,mid,盈,low,+1781.2%,high,产品结构优化与降本增效,high,[产品结构优化与降本增效],mid,low,688045_SH_XD必易微.md
688046,SH,药康生物,+15.51%,mid,+54.79%,high,↑,low,产能释放+海外拓展,high,[产能释放+海外拓展],mid,low,688046_SH_药康生物.md
688048,SH,长光华芯,+75.09%,high,盈,low,,missing,高功率单管芯片销量与结构优化,high,[高功率单管芯片销量与结构优化],mid,missing,688048_SH_长光华芯.md
688049,SH,炬芯科技,+41.5%,high,,missing,,missing,端侧AI产品化浪潮,high,[端侧AI产品化浪潮],mid,missing,688049_SH_炬芯科技.md
688050,SH,爱博医疗,+5.15%,high,-30.96%,high,,missing,隐形眼镜业务资产减值,high,[隐形眼镜业务资产减值],high,missing,688050_SH_爱博医疗.md
688051,SH,佳华科技,+30.0%,mid,,missing,,missing,,missing,国家双碳政策密集出台，碳市场扩容至8个行业,mid,missing,688051_SH_佳华科技.md
688052,SH,纳芯微,+71.8%,high,-47.15%,mid,↓,low,下游汽车电子需求稳健增长 + 泛能源复苏,high,[下游汽车电子需求稳健增长 + 泛能源复苏],mid,low,688052_SH_纳芯微.md
688053,SH,ST思科瑞,+33.39%,high,,missing,,missing,军工行业订单回暖,high,[军工行业订单回暖],mid,missing,688053_SH_ST思科瑞.md
688055,SH,龙腾光电,-26.79%,high,-14.61%,mid,,missing,行业产能过剩与价格竞争,high,[行业产能过剩与价格竞争],mid,missing,688055_SH_龙腾光电.md
688058,SH,宝兰德,-18.64%,high,-41.82%,mid,↑,low,下游客户采购需求减少或延缓,high,[下游客户采购需求减少或延缓],mid,low,688058_SH_宝兰德.md
688060,SH,云涌科技,+26.46%,high,,missing,+73.1%,high,信创业务爆发式增长,high,[信创业务爆发式增长],mid,missing,688060_SH_云涌科技.md
688061,SH,灿瑞科技,+10.3%,high,,missing,,missing,下游消费电子复苏,high,[下游消费电子复苏],mid,missing,688061_SH_灿瑞科技.md
688062,SH,迈威生物,+231.62%,mid,,missing,,missing,授权许可收入大幅增长,high,[授权许可收入大幅增长],mid,missing,688062_SH_迈威生物.md
688063,SH,派能科技,+57.81%,high,+106.12%,high,,missing,国际储能市场需求回暖,high,[国际储能市场需求回暖],mid,missing,688063_SH_派能科技.md
688065,SH,凯赛生物,+11.4%,mid,+14.68%,high,+50.77%,high,,missing,,missing,missing,688065_SH_凯赛生物.md
688068,SH,热景生物,-20.58%,high,,missing,,missing,体外诊断集采与行业政策,high,[体外诊断集采与行业政策],mid,missing,688068_SH_热景生物.md
688069,SH,德林海,+28.0%,high,,missing,↓,low,深潜式高压灭藻成套装备规模化交付,high,[深潜式高压灭藻成套装备规模化交付],mid,missing,688069_SH_德林海.md
688070,SH,纵横股份,+30.94%,high,盈,low,+30.94%,high,低空经济政策红利释放,high,[低空经济政策红利释放],mid,low,688070_SH_纵横股份.md
688071,SH,华依科技,+20.45%,high,,missing,-26.13%,high,测试服务产能扩张，固定成本刚性增长,high,[测试服务产能扩张，固定成本刚性增长],mid,missing,688071_SH_华依科技.md
688073,SH,毕得医药,+20.13%,mid,+55.52%,high,,missing,产品库规模扩张与结构优化,high,[产品库规模扩张与结构优化],mid,missing,688073_SH_毕得医药.md
